State,STATE,County,FIPS,FE_AREA,LON,LAT
South Carolina,SC,Jasper,45053,se,-81.0321,32.4371
South Carolina,SC,Georgetown,45043,ne,-79.2353,33.2834
South Carolina,SC,Georgetown,45043,ne,-79.3367,33.4408
South Carolina,SC,Jasper,45053,se,-80.8545,32.4045
South Carolina,SC,Beaufort,45013,se,-80.6934,32.3568
South Carolina,SC,Beaufort,45013,se,-80.7372,32.3873
Tennessee,TN,Overton,47133,mi,-85.2881,36.345
Tennessee,TN,Perry,47135,mi,-87.859,35.6426
Tennessee,TN,Pickett,47137,mi,-85.0748,36.5585
Tennessee,TN,Putnam,47141,mi,-85.4951,36.1408
Tennessee,TN,Rhea,47143,ea,-84.9244,35.6087
Tennessee,TN,Roane,47145,ea,-84.5233,35.8478
Tennessee,TN,Robertson,47147,mi,-86.8705,36.5254
Tennessee,TN,Rutherford,47149,mi,-86.4167,35.8427
Tennessee,TN,Scott,47151,ea,-84.5035,36.4286
Tennessee,TN,Sequatchie,47153,ea,-85.4106,35.3712
Tennessee,TN,Shelby,47157,ww,-89.8956,35.1837
Tennessee,TN,Smith,47159,mi,-85.9567,36.2505
Tennessee,TN,Stewart,47161,mi,-87.8385,36.5012
Tennessee,TN,Sullivan,47163,ea,-82.3042,36.5129
Tennessee,TN,Sumner,47165,mi,-86.4603,36.4694
Tennessee,TN,Trousdale,47169,mi,-86.1567,36.3921
Tennessee,TN,Unicoi,47171,ea,-82.4322,36.1108
Tennessee,TN,Union,47173,ea,-83.8375,36.2879
Tennessee,TN,Van Buren,47175,mi,-85.4525,35.696
Tennessee,TN,Warren,47177,mi,-85.7785,35.6787
Tennessee,TN,Washington,47179,ea,-82.4974,36.2933
Tennessee,TN,Wayne,47181,mi,-87.788,35.2399
Tennessee,TN,Weakley,47183,ww,-88.7178,36.2983
Tennessee,TN,Williamson,47187,mi,-86.8986,35.8938
Tennessee,TN,Wilson,47189,mi,-86.2976,36.1549
Tennessee,TN,White,47185,mi,-85.4553,35.9264
Tennessee,TN,Dickson,47043,mi,-87.3567,36.1491
Tennessee,TN,Loudon,47105,ea,-84.3116,35.735
Tennessee,TN,Anderson,47001,ea,-84.1985,36.1184
Tennessee,TN,Bedford,47003,mi,-86.4589,35.5138
Tennessee,TN,Benton,47005,ww,-88.0683,36.0698
Tennessee,TN,Bledsoe,47007,ea,-85.2051,35.5964
Tennessee,TN,Bradley,47011,ea,-84.8596,35.1541
Tennessee,TN,Campbell,47013,ea,-84.1493,36.4036
Tennessee,TN,Cannon,47015,mi,-86.0617,35.8087
Tennessee,TN,Carroll,47017,ww,-88.4503,35.9731
Tennessee,TN,Cheatham,47021,mi,-87.0868,36.2612
Tennessee,TN,Chester,47023,ww,-88.6128,35.4211
Tennessee,TN,Claiborne,47025,ea,-83.6603,36.4859
Tennessee,TN,Clay,47027,mi,-85.5438,36.5511
Tennessee,TN,Coffee,47031,mi,-86.0748,35.4906
Tennessee,TN,Crockett,47033,ww,-89.1395,35.8135
Tennessee,TN,Cumberland,47035,mi,-84.9983,35.9504
Tennessee,TN,Davidson,47037,mi,-86.7848,36.1694
Tennessee,TN,Decatur,47039,ww,-88.1088,35.603
Tennessee,TN,De Kalb,47041,mi,-85.8328,35.9798
Tennessee,TN,Dyer,47045,ww,-89.4138,36.059
Tennessee,TN,Fayette,47047,ww,-89.4144,35.1971
Tennessee,TN,Fentress,47049,mi,-84.9324,36.3805
Tennessee,TN,Franklin,47051,mi,-86.0922,35.1549
Tennessee,TN,Gibson,47053,ww,-88.9326,35.9966
Tennessee,TN,Giles,47055,mi,-87.0348,35.2022
Tennessee,TN,Grainger,47057,ea,-83.5096,36.2762
Tennessee,TN,Grundy,47061,mi,-85.7226,35.3884
Tennessee,TN,Hamblen,47063,ea,-83.2666,36.2172
Tennessee,TN,Hamilton,47065,ea,-85.1648,35.1809
Tennessee,TN,Hancock,47067,ea,-83.2219,36.5236
Tennessee,TN,Hardeman,47069,ww,-88.9931,35.2069
Tennessee,TN,Hardin,47071,ww,-88.1845,35.1987
Tennessee,TN,Hawkins,47073,ea,-82.9447,36.4412
Tennessee,TN,Haywood,47075,ww,-89.2838,35.5832
Tennessee,TN,Henderson,47077,ww,-88.388,35.6543
Tennessee,TN,Henry,47079,ww,-88.3013,36.3317
Tennessee,TN,Hickman,47081,mi,-87.4733,35.8033
Tennessee,TN,Houston,47083,mi,-87.7171,36.286
Tennessee,TN,Humphreys,47085,mi,-87.7757,36.0408
Tennessee,TN,Jackson,47087,mi,-85.6732,36.3592
Tennessee,TN,Jefferson,47089,ea,-83.4463,36.051
Tennessee,TN,Johnson,47091,ea,-81.8518,36.4549
Tennessee,TN,Knox,47093,ea,-83.9371,35.9932
Tennessee,TN,Lake,47095,ww,-89.4935,36.3352
Tennessee,TN,Lauderdale,47097,ww,-89.6314,35.7609
Tennessee,TN,Lawrence,47099,mi,-87.3956,35.2173
Tennessee,TN,Lewis,47101,mi,-87.4931,35.5273
Tennessee,TN,Lincoln,47103,mi,-86.5889,35.1405
Tennessee,TN,McMinn,47107,ea,-84.6175,35.4248
Tennessee,TN,McNairy,47109,ww,-88.5637,35.1746
Tennessee,TN,Macon,47111,mi,-86.0072,36.532
Tennessee,TN,Madison,47113,ww,-88.8385,35.6082
Tennessee,TN,Marion,47115,ea,-85.622,35.1294
Tennessee,TN,Marshall,47117,mi,-86.765,35.4689
Tennessee,TN,Tipton,47167,ww,-89.7594,35.4966
Tennessee,TN,Moore,47127,mi,-86.3588,35.2847
Tennessee,TN,Montgomery,47125,mi,-87.3828,36.4969
Tennessee,TN,Meigs,47121,ea,-84.8135,35.5127
Tennessee,TN,Maury,47119,mi,-87.077,35.617
Tennessee,TN,Obion,47131,ww,-89.1488,36.3582
Tennessee,TN,Morgan,47129,ea,-84.6491,36.135
Tennessee,TN,Monroe,47123,ea,-84.2528,35.4428
Tennessee,TN,Cocke,47029,ea,-83.1211,35.9254
Tennessee,TN,Sevier,47155,ea,-83.5242,35.7847
Tennessee,TN,Carter,47019,ea,-82.1274,36.2927
Tennessee,TN,Greene,47059,ea,-82.8458,36.1754
Tennessee,TN,Blount,47009,ea,-83.9255,35.6873
Tennessee,TN,Polk,47139,ea,-84.5233,35.1199
Alabama,AL,Crenshaw,01041,sc,-86.3136,31.7315
Alabama,AL,Cullman,01043,nc,-86.8676,34.132
Alabama,AL,Dale,01045,se,-85.611,31.4318
Alabama,AL,Dallas,01047,sc,-87.1065,32.3258
Alabama,AL,DeKalb,01049,ne,-85.8041,34.4598
Alabama,AL,Elmore,01051,ec,-86.1492,32.5966
Alabama,AL,Escambia,01053,sc,-87.1616,31.1262
Alabama,AL,Etowah,01055,ne,-86.0348,34.0453
Alabama,AL,Fayette,01057,wc,-87.7388,33.7212
Alabama,AL,Franklin,01059,nw,-87.8438,34.4417
Alabama,AL,Geneva,01061,se,-85.839,31.095
Alabama,AL,Greene,01063,wc,-87.9522,32.8531
Alabama,AL,Hale,01065,wc,-87.6291,32.7627
Alabama,AL,Houston,01069,se,-85.3025,31.1532
Alabama,AL,Jefferson,01073,cc,-86.8965,33.5543
Alabama,AL,Lamar,01075,wc,-88.0969,33.7792
Alabama,AL,Lauderdale,01077,nw,-87.6543,34.9015
Alabama,AL,Lawrence,01079,nw,-87.311,34.522
Alabama,AL,Lee,01081,ec,-85.3556,32.6012
Alabama,AL,Limestone,01083,nc,-86.9813,34.8101
Alabama,AL,Lowndes,01085,sc,-86.6501,32.1548
Alabama,AL,Macon,01087,se,-85.6926,32.386
Alabama,AL,Madison,01089,nc,-86.5502,34.7631
Alabama,AL,Marengo,01091,sw,-87.7895,32.2476
Alabama,AL,Marion,01093,nw,-87.8871,34.1366
Alabama,AL,Marshall,01095,ne,-86.3066,34.3669
Alabama,AL,Monroe,01099,sc,-87.3658,31.5706
Alabama,AL,Montgomery,01101,sc,-86.2076,32.2202
Alabama,AL,Morgan,01103,nc,-86.8529,34.4535
Alabama,AL,Calhoun,01015,ec,-85.8261,33.7714
Alabama,AL,Butler,01013,sc,-86.6803,31.7524
Alabama,AL,Bullock,01011,se,-85.7161,32.1005
Alabama,AL,Blount,01009,cc,-86.5674,33.9809
Alabama,AL,Bibb,01007,cc,-87.1264,32.9986
Alabama,AL,Barbour,01005,se,-85.3932,31.8696
Alabama,AL,Jackson,01071,ne,-85.9993,34.7794
Alabama,AL,Cherokee,01019,ne,-85.6038,34.176
Alabama,AL,Chilton,01021,cc,-86.7188,32.8479
Alabama,AL,Choctaw,01023,sw,-88.2628,32.0192
Alabama,AL,Clay,01027,ec,-85.8605,33.2691
Alabama,AL,Cleburne,01029,ec,-85.5188,33.6745
Alabama,AL,Coffee,01031,se,-85.9882,31.4026
Alabama,AL,Colbert,01033,nw,-87.8049,34.7004
Alabama,AL,Conecuh,01035,sc,-86.9936,31.4293
Alabama,AL,Coosa,01037,ec,-86.2476,32.9362
Alabama,AL,Covington,01039,sc,-86.4512,31.2485
Alabama,AL,Perry,01105,cc,-87.2942,32.6385
Alabama,AL,Pickens,01107,wc,-88.0887,33.2809
Alabama,AL,Pike,01109,se,-85.9409,31.8024
Alabama,AL,Randolph,01111,ec,-85.4591,33.2938
Alabama,AL,Russell,01113,se,-85.1849,32.2884
Alabama,AL,St. Clair,01115,cc,-86.3147,33.7157
Alabama,AL,Shelby,01117,cc,-86.6607,33.2643
Alabama,AL,Sumter,01119,wc,-88.1988,32.591
Alabama,AL,Talladega,01121,ec,-86.1659,33.38
Alabama,AL,Tallapoosa,01123,ec,-85.7975,32.8624
Alabama,AL,Tuscaloosa,01125,wc,-87.525,33.2896
Alabama,AL,Walker,01127,cc,-87.2973,33.8034
Alabama,AL,Washington,01129,sw,-88.2071,31.4077
Alabama,AL,Wilcox,01131,sc,-87.3082,31.9892
Alabama,AL,Winston,01133,nw,-87.3737,34.1492
Alabama,AL,Autauga,01001,cc,-86.6428,32.5349
Alabama,AL,Chambers,01017,ec,-85.392,32.9144
Alabama,AL,Clarke,01025,sw,-87.8309,31.6709
Alabama,AL,Henry,01067,se,-85.2414,31.5147
Alabama,AL,Baldwin,01003,sw,-87.7171,30.7278
Alabama,AL,Mobile,01097,sw,-88.2018,30.7943
Nebraska,NE,Deuel,31049,pa,-102.3339,41.1116
Nebraska,NE,Dixon,31051,ne,-96.8678,42.4932
Nebraska,NE,Dodge,31053,ec,-96.6542,41.5777
Nebraska,NE,Douglas,31055,ec,-96.1544,41.2953
Nebraska,NE,Dundy,31057,sw,-101.6879,40.1762
Nebraska,NE,Fillmore,31059,sc,-97.5964,40.5247
Nebraska,NE,Franklin,31061,sc,-98.9527,40.1764
Nebraska,NE,Frontier,31063,sw,-100.3942,40.5301
Nebraska,NE,Furnas,31065,sc,-99.9123,40.1765
Nebraska,NE,Gage,31067,se,-96.6893,40.2619
Nebraska,NE,Garden,31069,pa,-102.3354,41.6194
Nebraska,NE,Garfield,31071,nc,-98.9914,41.9143
Nebraska,NE,Gosper,31073,sc,-99.8307,40.5148
Nebraska,NE,Grant,31075,wc,-101.7405,41.915
Nebraska,NE,Greeley,31077,cc,-98.5212,41.5675
Nebraska,NE,Hall,31079,sc,-98.5022,40.8725
Nebraska,NE,Hamilton,31081,sc,-98.0233,40.8735
Nebraska,NE,Harlan,31083,sc,-99.4046,40.1765
Nebraska,NE,Hayes,31085,sw,-101.0618,40.5248
Nebraska,NE,Hitchcock,31087,sw,-101.0422,40.1763
Nebraska,NE,Holt,31089,nc,-98.7838,42.4557
Nebraska,NE,Hooker,31091,wc,-101.1353,41.9159
Nebraska,NE,Howard,31093,cc,-98.5171,41.22
Nebraska,NE,Jefferson,31095,se,-97.1426,40.1757
Nebraska,NE,Johnson,31097,se,-96.2649,40.3926
Nebraska,NE,Kearney,31099,sc,-98.948,40.5067
Nebraska,NE,Keith,31101,sw,-101.6613,41.1988
Nebraska,NE,Keya Paha,31103,nc,-99.7124,42.8789
Nebraska,NE,Kimball,31105,pa,-103.715,41.1977
Nebraska,NE,Knox,31107,ne,-97.8919,42.6369
Nebraska,NE,Banner,31007,pa,-103.7104,41.546
Nebraska,NE,Blaine,31009,nc,-99.9769,41.9128
Nebraska,NE,Boone,31011,ne,-98.0673,41.7068
Nebraska,NE,Box Butte,31013,pa,-103.0857,42.2198
Nebraska,NE,Boyd,31015,nc,-98.7665,42.8997
Nebraska,NE,Brown,31017,nc,-99.9295,42.43
Nebraska,NE,Buffalo,31019,sc,-99.075,40.8551
Nebraska,NE,Burt,31021,ec,-96.3287,41.8515
Nebraska,NE,Butler,31023,ec,-97.1306,41.2242
Nebraska,NE,Cass,31025,se,-96.1408,40.9098
Nebraska,NE,Cedar,31027,ne,-97.2523,42.5993
Nebraska,NE,Chase,31029,sw,-101.6979,40.5242
Nebraska,NE,Cheyenne,31033,pa,-102.995,41.2198
Nebraska,NE,Clay,31035,sc,-98.0512,40.5244
Nebraska,NE,Colfax,31037,ne,-97.0867,41.5731
Nebraska,NE,Cuming,31039,ne,-96.7874,41.9164
Nebraska,NE,Custer,31041,cc,-99.7262,41.3943
Nebraska,NE,Dakota,31043,ne,-96.5646,42.3911
Nebraska,NE,Dawes,31045,pa,-103.1355,42.7197
Nebraska,NE,Dawson,31047,sc,-99.8195,40.8699
Nebraska,NE,Lancaster,31109,se,-96.6878,40.7841
Nebraska,NE,Lincoln,31111,sw,-100.7452,41.0478
Nebraska,NE,Logan,31113,wc,-100.4829,41.5665
Nebraska,NE,Loup,31115,nc,-99.4544,41.9138
Nebraska,NE,McPherson,31117,wc,-101.0605,41.5681
Nebraska,NE,Madison,31119,ne,-97.6008,41.9167
Nebraska,NE,Merrick,31121,cc,-98.0376,41.1698
Nebraska,NE,Morrill,31123,pa,-103.0105,41.716
Nebraska,NE,Nance,31125,cc,-97.9923,41.3973
Nebraska,NE,Nemaha,31127,se,-95.8486,40.3881
Nebraska,NE,Nuckolls,31129,sc,-98.0472,40.1764
Nebraska,NE,Otoe,31131,se,-96.1348,40.6485
Nebraska,NE,Pawnee,31133,se,-96.237,40.1314
Nebraska,NE,Perkins,31135,sw,-101.6496,40.8509
Nebraska,NE,Phelps,31137,sc,-99.4145,40.5111
Nebraska,NE,Pierce,31139,ne,-97.6013,42.2644
Nebraska,NE,Platte,31141,ne,-97.5198,41.5701
Nebraska,NE,Polk,31143,ec,-97.5684,41.1869
Nebraska,NE,Red Willow,31145,sw,-100.4768,40.1758
Nebraska,NE,Richardson,31147,se,-95.7167,40.1249
Nebraska,NE,Rock,31149,nc,-99.45,42.4213
Nebraska,NE,Saline,31151,se,-97.1408,40.524
Nebraska,NE,Sarpy,31153,ec,-96.1119,41.1131
Nebraska,NE,Saunders,31155,ec,-96.6373,41.2261
Nebraska,NE,Scotts Bluff,31157,pa,-103.708,41.8506
Nebraska,NE,Seward,31159,se,-97.1395,40.8723
Nebraska,NE,Sheridan,31161,pa,-102.409,42.5048
Nebraska,NE,Sherman,31163,cc,-98.9763,41.2205
Nebraska,NE,York,31185,ec,-97.5971,40.8727
Nebraska,NE,Thayer,31169,sc,-97.5947,40.1763
Nebraska,NE,Thomas,31171,nc,-100.5559,41.9135
Nebraska,NE,Thurston,31173,ne,-96.5441,42.1582
Nebraska,NE,Valley,31175,cc,-98.9819,41.5673
Nebraska,NE,Washington,31177,ec,-96.2218,41.5311
Nebraska,NE,Wayne,31179,ne,-97.1193,42.2092
Nebraska,NE,Webster,31181,sc,-98.4999,40.1764
Nebraska,NE,Wheeler,31183,nc,-98.5282,41.9148
Nebraska,NE,Adams,31001,sc,-98.5012,40.5245
Nebraska,NE,Stanton,31167,ne,-97.1939,41.9169
Nebraska,NE,Arthur,31005,wc,-101.6959,41.5689
Nebraska,NE,Antelope,31003,ne,-98.0667,42.177
Nebraska,NE,Sioux,31165,pa,-103.7589,42.4877
Nebraska,NE,Cherry,31031,nc,-101.1186,42.5449
North Dakota,ND,Divide,38023,nw,-103.4873,48.8149
North Dakota,ND,Eddy,38027,ne,-98.9016,47.7176
North Dakota,ND,Emmons,38029,sc,-100.2388,46.2851
North Dakota,ND,Foster,38031,se,-98.8831,47.4571
North Dakota,ND,Golden Valley,38033,sw,-103.8467,46.9402
North Dakota,ND,Grand Forks,38035,ne,-97.457,47.9219
North Dakota,ND,Grant,38037,sc,-101.6397,46.3583
North Dakota,ND,Griggs,38039,se,-98.2371,47.4572
North Dakota,ND,Hettinger,38041,sw,-102.4603,46.4326
North Dakota,ND,Kidder,38043,sc,-99.7801,46.9802
North Dakota,ND,LaMoure,38045,se,-98.5355,46.4569
North Dakota,ND,Logan,38047,se,-99.4775,46.4574
North Dakota,ND,McHenry,38049,nc,-100.6363,48.2346
North Dakota,ND,McIntosh,38051,se,-99.4412,46.1119
North Dakota,ND,McLean,38055,sc,-101.3219,47.607
North Dakota,ND,Mercer,38057,sc,-101.8315,47.3092
North Dakota,ND,Mountrail,38061,nw,-102.3556,48.2013
North Dakota,ND,Nelson,38063,ne,-98.1921,47.9216
North Dakota,ND,Oliver,38065,sc,-101.3403,47.1153
North Dakota,ND,Pembina,38067,ne,-97.5517,48.7672
North Dakota,ND,Pierce,38069,nc,-99.9718,48.2496
North Dakota,ND,Ramsey,38071,ne,-98.7201,48.2689
North Dakota,ND,Ransom,38073,se,-97.6575,46.4561
North Dakota,ND,Renville,38075,nc,-101.6581,48.7192
North Dakota,ND,Rolette,38079,nc,-99.8411,48.7724
North Dakota,ND,Sargent,38081,se,-97.6306,46.1078
North Dakota,ND,Sheridan,38083,sc,-100.3456,47.5754
North Dakota,ND,Slope,38087,sw,-103.4599,46.4472
North Dakota,ND,Stark,38089,sw,-102.655,46.8107
North Dakota,ND,Steele,38091,se,-97.7247,47.4562
North Dakota,ND,Stutsman,38093,se,-98.9588,46.9792
North Dakota,ND,Towner,38095,ne,-99.2459,48.6856
North Dakota,ND,Traill,38097,se,-97.1615,47.4542
North Dakota,ND,Williams,38105,nw,-103.4802,48.3437
North Dakota,ND,Adams,38001,sw,-102.5285,46.0969
North Dakota,ND,Barnes,38003,se,-98.0716,46.9361
North Dakota,ND,Benson,38005,ne,-99.366,48.0694
North Dakota,ND,Billings,38007,sw,-103.3764,47.0234
North Dakota,ND,Bottineau,38009,nc,-100.8335,48.7921
North Dakota,ND,Bowman,38011,sw,-103.5207,46.1126
North Dakota,ND,Burke,38013,nw,-102.5182,48.7909
North Dakota,ND,Burleigh,38015,sc,-100.4688,46.9774
North Dakota,ND,Cass,38017,se,-97.2481,46.933
North Dakota,ND,Cavalier,38019,ne,-98.465,48.7721
North Dakota,ND,Dickey,38021,se,-98.5045,46.1102
North Dakota,ND,Ward,38101,nc,-101.5419,48.2218
North Dakota,ND,Wells,38103,sc,-99.661,47.5876
North Dakota,ND,Morton,38059,sc,-101.2811,46.7161
North Dakota,ND,McKenzie,38053,nw,-103.3953,47.7402
North Dakota,ND,Dunn,38025,sw,-102.6183,47.3568
North Dakota,ND,Sioux,38085,sc,-101.0404,46.1127
North Dakota,ND,Richland,38077,se,-96.9483,46.2646
North Dakota,ND,Walsh,38099,ne,-97.7214,48.3694
California,CA,Santa Barbara,06083,sw,-118.4266,32.8
California,CA,Santa Barbara,06083,sw,-118.4318,32.8019
California,CA,Santa Barbara,06083,sw,-118.4308,32.8037
California,CA,Santa Barbara,06083,sw,-118.3687,32.819
California,CA,Santa Barbara,06083,sw,-120.0165,34.6731
California,CA,Santa Barbara,06083,sw,-120.6519,34.5761
California,CA,Santa Barbara,06083,sw,-120.6455,34.6028
California,CA,Santa Barbara,06083,sw,-120.6399,34.7556
California,CA,Santa Barbara,06083,sw,-120.6661,34.8992
California,CA,San Bernardino,06071,ss,-116.1784,34.8415
California,CA,Kings,06031,cc,-119.8156,36.0753
California,CA,Stanislaus,06099,cc,-120.9978,37.5592
California,CA,Yolo,06113,cc,-121.9016,38.6867
California,CA,Mono,06051,nn,-118.8867,37.939
California,CA,Monterey,06053,cc,-121.2389,36.2169
California,CA,Marin,06041,nn,-122.7185,38.0725
California,CA,Humboldt,06023,nw,-123.8735,40.6984
California,CA,Sierra,06091,nn,-120.516,39.5804
California,CA,San Diego,06073,sw,-116.7335,33.0354
California,CA,Riverside,06065,ss,-115.9939,33.7437
California,CA,Imperial,06025,se,-115.3653,33.0395
California,CA,Fresno,06019,cc,-119.6503,36.7584
California,CA,Los Angeles,06037,sw,-118.2252,34.3203
California,CA,Ventura,06111,sw,-119.0835,34.4567
California,CA,Kern,06029,cc,-118.7298,35.3429
California,CA,San Benito,06069,cc,-121.075,36.6057
California,CA,Merced,06047,cc,-120.718,37.1926
California,CA,Tuolumne,06109,nn,-119.9548,38.0276
California,CA,Mariposa,06043,cc,-119.9055,37.5815
California,CA,Madera,06039,cc,-119.7626,37.218
California,CA,Tulare,06107,cc,-118.8005,36.2201
California,CA,Nevada,06057,nn,-120.7683,39.3014
California,CA,Alpine,06003,nn,-119.8207,38.5973
California,CA,Colusa,06011,cc,-122.237,39.1775
California,CA,Plumas,06063,nn,-120.8386,40.0047
California,CA,San Joaquin,06077,cc,-121.272,37.9345
California,CA,Sutter,06101,cc,-121.6949,39.0345
California,CA,Lassen,06035,nn,-120.5943,40.6736
California,CA,Siskiyou,06093,nn,-122.5404,41.5927
California,CA,Lake,06033,cc,-122.7532,39.0997
California,CA,Trinity,06105,nw,-123.1126,40.6507
California,CA,Modoc,06049,nn,-120.725,41.5899
California,CA,Santa Clara,06085,nn,-121.6963,37.2325
California,CA,Alameda,06001,nn,-121.886,37.6466
California,CA,Napa,06055,nn,-122.3305,38.5066
California,CA,El Dorado,06017,nn,-120.5247,38.7785
California,CA,Placer,06061,cc,-120.7176,39.0635
California,CA,Yuba,06115,cc,-121.3512,39.2691
California,CA,Amador,06005,nn,-120.6519,38.4461
California,CA,Calaveras,06009,nn,-120.5541,38.2046
California,CA,Shasta,06089,nn,-122.0405,40.7638
California,CA,Glenn,06021,cc,-122.3922,39.5984
California,CA,Tehama,06103,nn,-122.2339,40.1257
California,CA,Butte,06007,nn,-121.6007,39.6669
California,CA,Inyo,06027,sc,-117.4107,36.5111
California,CA,Solano,06095,cc,-121.9266,38.2805
California,CA,Contra Costa,06013,nn,-121.9276,37.9163
California,CA,Santa Cruz,06087,nn,-122.0018,37.0563
California,CA,Sonoma,06097,nn,-122.8873,38.5286
California,CA,Mendocino,06045,nw,-123.3912,39.44
California,CA,San Mateo,06081,nn,-122.3293,37.4218
California,CA,San Francisco,06075,nn,-122.4424,37.7558
California,CA,San Luis Obispo,06079,sw,-120.404,35.3872
California,CA,Sacramento,06067,cc,-121.3384,38.4542
California,CA,Del Norte,06015,nw,-123.897,41.7431
California,CA,Orange,06059,sw,-117.7605,33.703
Louisiana,LA,St. Mary,22101,sc,-91.4494,29.7196
Louisiana,LA,Union,22111,nc,-92.3748,32.8319
Louisiana,LA,Tensas,22107,ne,-91.34,32.0016
Louisiana,LA,St. Landry,22097,cc,-92.0058,30.5989
Louisiana,LA,St. James,22093,se,-90.7962,30.0263
Louisiana,LA,Sabine,22085,nw,-93.5547,31.564
Louisiana,LA,Richland,22083,ne,-91.7636,32.4177
Louisiana,LA,Red River,22081,nw,-93.34,32.0933
Louisiana,LA,Rapides,22079,cc,-92.5332,31.1986
Louisiana,LA,Ouachita,22073,nc,-92.1545,32.4785
Louisiana,LA,Natchitoches,22069,nw,-93.0963,31.7236
Louisiana,LA,Morehouse,22067,ne,-91.8017,32.8205
Louisiana,LA,Lincoln,22061,nc,-92.6647,32.6016
Louisiana,LA,La Salle,22059,nc,-92.1604,31.6767
Louisiana,LA,Lafayette,22055,sc,-92.0639,30.2063
Louisiana,LA,Jackson,22049,nc,-92.5577,32.302
Louisiana,LA,Grant,22043,nc,-92.5594,31.5997
Louisiana,LA,Franklin,22041,ne,-91.6738,32.1333
Louisiana,LA,Evangeline,22039,cc,-92.4059,30.729
Louisiana,LA,East Carroll,22035,ne,-91.235,32.7325
Louisiana,LA,De Soto,22031,nw,-93.7373,32.0554
Louisiana,LA,Concordia,22029,ne,-91.6397,31.4458
Louisiana,LA,Claiborne,22027,nw,-92.9957,32.8226
Louisiana,LA,Catahoula,22025,ne,-91.8471,31.6661
Louisiana,LA,Caldwell,22021,nc,-92.1167,32.0922
Louisiana,LA,Caddo,22017,nw,-93.8821,32.5797
Louisiana,LA,Bossier,22015,nw,-93.6052,32.6795
Louisiana,LA,Bienville,22013,nw,-93.056,32.3472
Louisiana,LA,Beauregard,22011,sw,-93.3434,30.6485
Louisiana,LA,Ascension,22005,se,-90.9113,30.2035
Louisiana,LA,Allen,22003,sw,-92.8279,30.6528
Louisiana,LA,Acadia,22001,sw,-92.412,30.2906
Louisiana,LA,Madison,22065,ne,-91.2427,32.3643
Louisiana,LA,St. John The Baptist,22095,se,-90.5462,30.0792
Louisiana,LA,Webster,22119,nw,-93.335,32.7135
Louisiana,LA,West Baton Rouge,22121,se,-91.3134,30.4634
Louisiana,LA,West Carroll,22123,ne,-91.4567,32.7885
Louisiana,LA,Winn,22127,nc,-92.6368,31.9442
Louisiana,LA,Vernon,22115,wc,-93.1842,31.1083
Louisiana,LA,St. Charles,22089,se,-90.3631,29.8836
Louisiana,LA,St. Helena,22091,se,-90.7103,30.822
Louisiana,LA,Pointe Coupee,22077,se,-91.6009,30.7097
Louisiana,LA,East Feliciana,22037,se,-91.0455,30.8451
Louisiana,LA,East Baton Rouge,22033,se,-91.0957,30.5383
Louisiana,LA,Avoyelles,22009,cc,-92.0013,31.0762
Louisiana,LA,Livingston,22063,se,-90.7393,30.4507
Louisiana,LA,West Feliciana,22125,se,-91.42,30.8798
Louisiana,LA,Calcasieu,22019,sw,-93.3579,30.2292
Louisiana,LA,Jefferson Davis,22053,sw,-92.8138,30.2669
Louisiana,LA,Iberville,22047,se,-91.3494,30.2585
Louisiana,LA,Vermilion,22113,sw,-92.3241,29.8455
Louisiana,LA,Iberia,22045,sc,-91.7307,29.8941
Louisiana,LA,St. Tammany,22103,se,-89.9401,30.4481
Louisiana,LA,Orleans,22071,se,-89.9037,30.0385
Louisiana,LA,Lafourche,22057,se,-90.4291,29.5682
Louisiana,LA,Jefferson,22051,se,-90.1174,29.7299
Louisiana,LA,Plaquemines,22075,se,-89.6553,29.4705
Louisiana,LA,Assumption,22007,se,-91.0626,29.9006
Louisiana,LA,St. Martin,22099,sc,-91.6083,30.1291
Louisiana,LA,Terrebonne,22109,se,-90.8659,29.4206
Louisiana,LA,Cameron,22023,sw,-93.1618,29.8717
Louisiana,LA,Washington,22117,se,-90.0405,30.8533
Louisiana,LA,St. Bernard,22087,se,-89.6178,29.8628
Louisiana,LA,Tangipahoa,22105,se,-90.4118,30.6453
Arkansas,AR,Ashley,05003,se,-91.7679,33.1912
Arkansas,AR,Baxter,05005,nc,-92.337,36.2872
Arkansas,AR,Benton,05007,nw,-94.2573,36.3392
Arkansas,AR,Arkansas,05001,se,-91.3749,34.2908
Arkansas,AR,Bradley,05011,se,-92.1623,33.4659
Arkansas,AR,Calhoun,05013,sw,-92.5031,33.558
Arkansas,AR,Carroll,05015,nw,-93.5382,36.341
Arkansas,AR,Chicot,05017,se,-91.294,33.2672
Arkansas,AR,Clark,05019,sw,-93.1764,34.051
Arkansas,AR,Clay,05021,ee,-90.4173,36.3685
Arkansas,AR,Cleburne,05023,nc,-92.0267,35.5381
Arkansas,AR,Cleveland,05025,se,-92.1852,33.8983
Arkansas,AR,Columbia,05027,sw,-93.2274,33.2143
Arkansas,AR,Conway,05029,cc,-92.7014,35.2622
Arkansas,AR,Craighead,05031,ee,-90.6328,35.8308
Arkansas,AR,Crawford,05033,nw,-94.243,35.5889
Arkansas,AR,Crittenden,05035,ee,-90.3089,35.2079
Arkansas,AR,Cross,05037,ee,-90.7713,35.2958
Arkansas,AR,Dallas,05039,sw,-92.6545,33.9698
